"Ranch2","Block","Variety","Treatment","pctNOW","pctTwigborer","Year","pctTotReject"
3460,"30-2","BU","Conv",0.54,0,2014,0.006
3460,"30-2","BU","Conv",0.42,6e-04,2014,0.008
3460,"30-2","BU","Conv",0.41,0,2014,0.006
3440,"13-3","CA","100%C",0.16,0.0052,2014,0.013
3440,"13-3","CA","100%C",0.48,0,2014,0.009
3440,"13-3","CA","100%C",0,0,2014,0
3440,"13-3","CA","100%C",0.09,0,2014,0.005
3440,"13-3","CA","100%C",0.24,0.0012,2014,0.011
3440,"13-4","CA","100%C",0,0.001,2014,0.007
3440,"13-4","CA","100%C",0.31,0,2014,0.006
3440,"13-4","CA","100%C",4.71,0,2014,0.056
3440,"13-4","CA","100%C",0.13,0.0018,2014,0.008
3440,"13-4","CA","100%C",0.47,0,2014,0.007
3440,"13-4","CA","100%C",0.49,0,2014,0.011
3440,"13-4","CA","100%C",3.27,0,2014,0.035
3440,"14-4","CA","100%C",0.64,0,2014,0.009
3440,"14-4","CA","100%C",0.89,0,2014,0.012
3440,"14-4","CA","100%C",0.32,0,2014,0.005
3450,"11-4","CA","50%C",0.83,0,2014,0.011
3450,"11-4","CA","50%C",0.33,0.0023,2014,0.012
3450,"11-4","CA","50%C",0.98,0,2014,0.017
3450,"11-4","CA","50%C",0.51,0,2014,0.007
3450,"11-4","CA","50%C",0.82,0,2014,0.018
3450,"11-4","CA","50%C",1.02,0,2014,0.012
3450,"12-3","CA","50%C",0.64,0,2014,0.01
3450,"12-3","CA","50%C",0.76,0,2014,0.019
3450,"12-3","CA","50%C",0.1,0,2014,0.005
3450,"12-3","CA","50%C",1.56,0,2014,0.019
3450,"12-3","CA","50%C",0.4,0,2014,0.017
3450,"12-3","CA","50%C",1.35,0.0041,2014,0.025
3450,"12-4","CA","50%C",0.46,0,2014,0.012
3450,"12-4","CA","50%C",1.19,0,2014,0.017
3450,"12-4","CA","50%C",0.78,0,2014,0.012
3450,"12-4","CA","50%C",0.57,0,2014,0.016
3450,"12-4","CA","50%C",0.34,0,2014,0.01
3440,"13-1","FR","100%MD",2.04,0.0012,2014,0.036
3440,"13-1","FR","100%MD",1.09,0.0067,2014,0.026
3440,"13-1","FR","100%MD",2.7,0,2014,0.048
3440,"13-1","FR","100%MD",2.55,0,2014,0.048
3440,"13-1","FR","100%MD",1.3,0,2014,0.013
3440,"13-2","FR","100%MD",3.3,0,2014,0.05
3440,"13-2","FR","100%MD",2.37,9e-04,2014,0.037
3440,"13-2","FR","100%MD",1.17,7e-04,2014,0.033
3440,"13-2","FR","100%MD",4.86,0.0027,2014,0.054
3440,"13-2","FR","100%MD",0.85,0.0054,2014,0.03
3440,"13-3","FR","100%C",1.11,0.0062,2014,0.033
3440,"13-3","FR","100%C",0.39,0.0024,2014,0.018
3440,"13-3","FR","100%C",1.84,0.0031,2014,0.031
3440,"13-3","FR","100%C",2.24,0,2014,0.046
3440,"13-3","FR","100%C",1.16,6e-04,2014,0.015
3440,"13-4","FR","100%C",2.02,0,2014,0.035
3440,"13-4","FR","100%C",0.56,0,2014,0.011
3440,"13-4","FR","100%C",0.32,0.0041,2014,0.016
3440,"13-4","FR","100%C",1.17,0,2014,0.017
3440,"13-4","FR","100%C",1.37,0,2014,0.021
3440,"13-4","FR","100%C",1.37,0,2014,0.014
3440,"13-4","FR","100%C",1.75,0.0024,2014,0.023
3440,"14-1","FR","100%MD",4.95,0.0032,2014,0.066
3440,"14-1","FR","100%MD",5.2,0,2014,0.059
3440,"14-1","FR","100%MD",8.37,0.0074,2014,0.096
3440,"14-4","FR","100%C",3.02,0,2014,0.036
3440,"14-4","FR","100%C",1.54,0,2014,0.019
3440,"24-1","FR","50%MD",1.68,0,2014,0.021
3440,"24-1","FR","50%MD",0.75,0,2014,0.072
3440,"24-1","FR","50%MD",1.83,0.0016,2014,0.031
3440,"24-1","FR","50%MD",0.66,0,2014,0.012
3440,"24-1","FR","50%MD",2.28,0,2014,0.032
3440,"24-1","FR","50%MD",1.06,0,2014,0.035
3440,"24-2","FR","50%MD",1.66,0,2014,0.027
3440,"24-2","FR","50%MD",2.39,0,2014,0.027
3440,"24-2","FR","50%MD",2.84,0.0016,2014,0.035
3440,"24-2","FR","50%MD",3.72,0,2014,0.059
3440,"24-2","FR","50%MD",3.42,0,2014,0.04
3440,"24-2","FR","50%MD",2.87,0,2014,0.029
3440,"24-3","FR","50%C",3.67,0,2014,0.041
3440,"24-3","FR","50%C",4.17,0,2014,0.051
3440,"24-3","FR","50%C",2.76,0,2014,0.032
3440,"24-4","FR","50%C",1.39,0,2014,0.021
3440,"24-4","FR","50%C",1.05,8e-04,2014,0.014
3440,"24-4","FR","50%C",2.79,0,2014,0.035
3440,"24-4","FR","50%C",2.71,0.0063,2014,0.051
3440,"24-4","FR","50%C",1.96,0.0031,2014,0.032
3440,"24-4","FR","50%C",1.49,0,2014,0.025
3440,"24-4","FR","50%C",9.56,0.0014,2014,0.119
3440,"24-4","FR","50%C",4.46,0.004,2014,0.066
3450,"01-2","FR","100%MD",0.34,0.0047,2014,0.037
3450,"01-2","FR","100%MD",1.02,0.0015,2014,0.018
3450,"01-2","FR","100%MD",1.69,0,2014,0.032
3450,"01-2","FR","100%MD",0.89,0,2014,0.027
3450,"02-1","FR","100%MD",4.63,0,2014,0.05
3450,"02-1","FR","100%MD",3.18,0.0015,2014,0.049
3450,"02-1","FR","100%MD",2.84,0.0014,2014,0.035
3450,"02-1","FR","100%MD",5.54,0,2014,0.061
3450,"02-1","FR","100%MD",2,0,2014,0.03
3450,"02-1","FR","100%MD",1.01,0.0022,2014,0.018
3450,"02-1","FR","100%MD",1.71,0.0102,2014,0.041
3450,"02-2","FR","100%MD",2.48,0,2014,0.032
3450,"02-2","FR","100%MD",0.62,0.0013,2014,0.015
3460,"25-1,2","FR","Conv",3.71,0,2014,0.043
3460,"25-1,2","FR","Conv",1.23,0.0025,2014,0.027
3460,"25-1,2","FR","Conv",11.8,0,2014,0.121
3460,"25-1,2","FR","Conv",5.77,0,2014,0.088
3460,"25-1,2","FR","Conv",14.19,0,2014,0.145
3460,"25-1,2","FR","Conv",9.74,0,2014,0.107
3460,"25-3,4","FR","Conv",6.31,0,2014,0.065
3460,"25-3,4","FR","Conv",7.32,0,2014,0.077
3460,"25-3,4","FR","Conv",6.19,0.005,2014,0.082
3460,"25-3,4","FR","Conv",8.46,0,2014,0.09
3460,"25-3,4","FR","Conv",1.92,0,2014,0.022
3460,"25-3,4","FR","Conv",5.02,0,2014,0.116
3460,"30-2","FR","Conv",11.2,0,2014,0.13
3460,"30-2","FR","Conv",4.89,0,2014,0.053
3460,"30-2","FR","Conv",3.82,0,2014,0.038
3460,"30-2","FR","Conv",8.04,0,2014,0.095
3460,"30-2","FR","Conv",1.2,0,2014,0.043
3460,"30-2","FR","Conv",8.36,0.0389,2014,0.141
3460,"30-3","FR","Conv",8.23,0,2014,0.086
3460,"30-3","FR","Conv",8.78,0,2014,0.112
3460,"30-3","FR","Conv",3.76,0,2014,0.038
3460,"30-3","FR","Conv",5.27,0,2014,0.063
3460,"30-3","FR","Conv",9.62,0,2014,0.101
3460,"30-3","FR","Conv",3.61,0,2014,0.074
3460,"30-4","FR","Conv",4.59,0,2014,0.053
3460,"30-4","FR","Conv",2.25,0,2014,0.037
3460,"30-4","FR","Conv",1.47,0,2014,0.015
3460,"30-4","FR","Conv",2.66,0,2014,0.055
3460,"30-4","FR","Conv",1.46,0,2014,0.04
3460,"25-1,2","MI","Conv",0,0,2014,0.017
3460,"25-1,2","MI","Conv",0,0,2014,0.01
3460,"25-1,2","MI","Conv",0.22,0,2014,0.018
3460,"25-1,2","MI","Conv",0,0.0013,2014,0.002
3460,"25-1,2","MI","Conv",0,0,2014,0.023
3460,"25-1,2","MI","Conv",0.22,0,2014,0.002
3460,"25-1,2","MI","Conv",0.15,0,2014,0.002
3440,"24-1","MO","50%MD",0.65,0.0025,2014,0.013
3440,"24-1","MO","50%MD",0.37,0.0014,2014,0.011
3440,"24-1","MO","50%MD",0.26,0,2014,0.012
3440,"24-1","MO","50%MD",0.82,0,2014,0.008
3440,"24-1","MO","50%MD",1.49,0,2014,0.021
3440,"24-1","MO","50%MD",0.69,0,2014,0.007
3440,"24-2","MO","50%MD",0.61,0,2014,0.008
3440,"24-2","MO","50%MD",0.65,0.005,2014,0.019
3440,"24-2","MO","50%MD",0.11,0.0031,2014,0.023
3440,"24-2","MO","50%MD",1.09,0.0025,2014,0.013
3440,"24-2","MO","50%MD",1.75,0,2014,0.021
3440,"24-2","MO","50%MD",0.81,0,2014,0.017
3440,"24-2","MO","50%MD",0.36,0,2014,0.007
3440,"24-3","MO","50%C",1.28,0.0038,2014,0.036
3440,"24-3","MO","50%C",0.89,0,2014,0.017
3440,"24-3","MO","50%C",0.46,0.0076,2014,0.03
3440,"24-4","MO","50%C",0.91,0,2014,0.009
3440,"24-4","MO","50%C",0.1,0,2014,0.008
3440,"24-4","MO","50%C",0.66,0.0064,2014,0.016
3440,"24-4","MO","50%C",0.97,0,2014,0.014
3440,"24-4","MO","50%C",0.96,0.0016,2014,0.016
3440,"24-4","MO","50%C",0.86,0,2014,0.017
3450,"01-2","MO","100%MD",0.71,0,2014,0.025
3450,"01-2","MO","100%MD",4.23,0,2014,0.056
3450,"01-2","MO","100%MD",2.8,0.0055,2014,0.041
3450,"01-2","MO","100%MD",1.37,0,2014,0.015
3450,"01-2","MO","100%MD",1.03,0.014,2014,0.041
3450,"01-3","MO","100%C",0.53,0.0017,2014,0.013
3450,"01-3","MO","100%C",0.44,0,2014,0.005
3450,"01-3","MO","100%C",2.67,0.0013,2014,0.036
3450,"01-3","MO","100%C",0.61,0.0017,2014,0.012
3450,"01-3","MO","100%C",0.24,0.0032,2014,0.016
3450,"01-3","MO","100%C",1.97,0,2014,0.022
3450,"01-3","MO","100%C",1.38,0,2014,0.014
3450,"02-1","MO","100%MD",0.91,0.0095,2014,0.031
3450,"02-1","MO","100%MD",1.74,0.0019,2014,0.032
3450,"02-1","MO","100%MD",0.32,0,2014,0.008
3450,"02-1","MO","100%MD",0.36,0,2014,0.006
3450,"02-1","MO","100%MD",2.1,0,2014,0.026
3450,"02-1","MO","100%MD",0.49,0.0056,2014,0.02
3450,"02-2","MO","100%MD",1.84,0,2014,0.024
3450,"02-2","MO","100%MD",1.34,0.0043,2014,0.026
3450,"02-2","MO","100%MD",2.77,0.0072,2014,0.058
3450,"02-2","MO","100%MD",0.2,0,2014,0.003
3450,"02-3","MO","100%C",1.12,0.0082,2014,0.062
3450,"02-3","MO","100%C",1.07,0,2014,0.017
3450,"02-4","MO","100%C",1.47,0,2014,0.02
3450,"02-4","MO","100%C",0.67,0.0036,2014,0.014
3450,"02-4","MO","100%C",0.49,0.0036,2014,0.01
3450,"02-4","MO","100%C",0.24,0,2014,0.005
3450,"02-4","MO","100%C",0.39,0.0046,2014,0.016
3450,"02-4","MO","100%C",0.85,0,2014,0.012
3450,"02-4","MO","100%C",0.56,8e-04,2014,0.011
3450,"11-1","MO","50%MD",1.56,0.0194,2014,0.063
3450,"11-1","MO","50%MD",1.18,0.0169,2014,0.041
3450,"11-1","MO","50%MD",0.23,0,2014,0.002
3450,"11-1","MO","50%MD",2.4,0,2014,0.031
3450,"11-1","MO","50%MD",1.11,0.0164,2014,0.042
3450,"11-1","MO","50%MD",1.29,0,2014,0.016
3450,"11-2","MO","50%MD",0.65,0.0042,2014,0.027
3450,"11-2","MO","50%MD",1,0,2014,0.014
3450,"11-4","MO","50%C",1.49,0.0058,2014,0.031
3450,"11-4","MO","50%C",1.03,0,2014,0.021
3450,"11-4","MO","50%C",1.57,0,2014,0.022
3450,"11-4","MO","50%C",2.13,0.0012,2014,0.034
3450,"11-4","MO","50%C",0.5,0,2014,0.008
3450,"11-4","MO","50%C",1.06,0,2014,0.018
3450,"11-4","MO","50%C",1.26,0,2014,0.017
3450,"11-4","MO","50%C",1.2,0,2014,0.014
3450,"12-1","MO","50%MD",0.32,0.0085,2014,0.043
3450,"12-1","MO","50%MD",0.64,0.0027,2014,0.028
3450,"12-1","MO","50%MD",1.04,0.0035,2014,0.04
3450,"12-1","MO","50%MD",0.66,0.011,2014,0.027
3450,"12-2","MO","50%MD",0.88,0.0297,2014,0.065
3450,"12-2","MO","50%MD",2.02,0,2014,0.025
3450,"12-2","MO","50%MD",0.92,0,2014,0.01
3450,"12-2","MO","50%MD",2.01,0,2014,0.032
3450,"12-2","MO","50%MD",1.97,0.0077,2014,0.036
3450,"12-2","MO","50%MD",0.33,0.0041,2014,0.01
3450,"12-2","MO","50%MD",0.54,0.0086,2014,0.021
3450,"12-3","MO","50%C",0,0,2014,0.002
3450,"12-3","MO","50%C",1.25,0,2014,0.022
3450,"12-3","MO","50%C",0.35,0.0026,2014,0.015
3450,"12-3","MO","50%C",0.17,0,2014,0.003
3450,"12-3","MO","50%C",0.26,0,2014,0.014
3450,"12-3","MO","50%C",0.47,0,2014,0.009
3450,"12-3","MO","50%C",0.44,0.0014,2014,0.016
3450,"12-4","MO","50%C",0.05,0,2014,0.007
3450,"12-4","MO","50%C",0.35,0.0025,2014,0.013
3450,"12-4","MO","50%C",0.23,0.0031,2014,0.014
3450,"12-4","MO","50%C",0.22,0,2014,0.013
3450,"12-4","MO","50%C",0.94,0.003,2014,0.017
3450,"12-4","MO","50%C",1.06,0.0054,2014,0.033
3450,"12-4","MO","50%C",0.48,0,2014,0.011
3450,"12-4","MO","50%C",0.87,0,2014,0.01
3450,"12-4","MO","50%C",0.9,0.0025,2014,0.014
3460,"25-3,4","MO","Conv",9.82,0,2014,0.11
3460,"25-3,4","MO","Conv",2.12,0.0047,2014,0.026
3460,"25-3,4","MO","Conv",2.06,0,2014,0.027
3460,"25-3,4","MO","Conv",1.94,0,2014,0.022
3460,"25-3,4","MO","Conv",0.72,0,2014,0.009
3460,"25-3,4","MO","Conv",1.11,0,2014,0.012
3460,"25-3,4","MO","Conv",1.8,0,2014,0.018
3460,"25-3,4","MO","Conv",2,0.0022,2014,0.041
3460,"25-3,4","MO","Conv",1.74,0.0011,2014,0.037
3460,"30-1","MO","Conv",0.22,0,2014,0.01
3460,"30-1","MO","Conv",0.69,0.0033,2014,0.016
3460,"30-1","MO","Conv",4.09,0.0051,2014,0.05
3460,"30-1","MO","Conv",1.24,0,2014,0.018
3460,"30-1","MO","Conv",1.45,0,2014,0.026
3460,"30-1","MO","Conv",1.24,0,2014,0.017
3460,"30-1","MO","Conv",0.94,0,2014,0.016
3460,"30-3","MO","Conv",2.08,9e-04,2014,0.025
3460,"30-3","MO","Conv",1.45,0.0013,2014,0.019
3460,"30-3","MO","Conv",1.43,0,2014,0.025
3460,"30-3","MO","Conv",1.1,0.001,2014,0.023
3460,"30-3","MO","Conv",1.77,0,2014,0.021
3460,"30-3","MO","Conv",1.23,0,2014,0.02
3460,"30-3","MO","Conv",0.75,0.0027,2014,0.021
3460,"30-3","MO","Conv",1.26,0,2014,0.014
3460,"30-4","MO","Conv",0.89,0.0022,2014,0.018
3460,"30-4","MO","Conv",1.01,0.003,2014,0.029
3460,"30-4","MO","Conv",0.67,0,2014,0.014
3460,"30-4","MO","Conv",2.31,0,2014,0.023
3460,"30-4","MO","Conv",2.95,7e-04,2014,0.043
3440,"13-1","NP","100%MD",0.42,0,2014,0.01
3440,"13-1","NP","100%MD",0.38,0.0022,2014,0.009
3440,"13-1","NP","100%MD",0.14,0,2014,0.008
3440,"13-1","NP","100%MD",0.37,0.0019,2014,0.008
3440,"13-1","NP","100%MD",1.22,0.0019,2014,0.023
3440,"13-1","NP","100%MD",0.93,0,2014,0.014
3440,"13-1","NP","100%MD",0.55,0,2014,0.008
3440,"13-1","NP","100%MD",0.74,0,2014,0.015
3440,"13-1","NP","100%MD",0.21,0.0017,2014,0.009
3440,"13-1","NP","100%MD",0.55,0,2014,0.008
3440,"13-1","NP","100%MD",0.82,0.0019,2014,0.015
3440,"13-1","NP","100%MD",0.2,0.0025,2014,0.006
3440,"13-1","NP","100%MD",0.64,0.0033,2014,0.015
3440,"13-2","NP","100%MD",0.13,0.0062,2014,0.013
3440,"13-2","NP","100%MD",0.26,0,2014,0.006
3440,"13-2","NP","100%MD",0.26,0.0022,2014,0.008
3440,"13-2","NP","100%MD",1.3,0,2014,0.017
3440,"13-2","NP","100%MD",0.33,0.0012,2014,0.004
3440,"13-2","NP","100%MD",0.07,0,2014,0.001
3440,"13-2","NP","100%MD",0,0,2014,0.007
3440,"13-2","NP","100%MD",0.14,0.0032,2014,0.007
3440,"13-2","NP","100%MD",0.31,0.0013,2014,0.009
3440,"13-2","NP","100%MD",0.84,0,2014,0.012
3440,"13-2","NP","100%MD",0,0.0019,2014,0.004
3440,"13-2","NP","100%MD",0.6,0.0027,2014,0.028
3440,"13-3","NP","100%C",0.57,0,2014,0.01
3440,"13-3","NP","100%C",0.11,0.0013,2014,0.005
3440,"13-3","NP","100%C",0.43,0,2014,0.008
3440,"13-3","NP","100%C",1.15,0.0011,2014,0.015
3440,"13-3","NP","100%C",0.8,0.0011,2014,0.012
3440,"13-3","NP","100%C",1.04,0,2014,0.014
3440,"13-3","NP","100%C",0.21,0.0017,2014,0.008
3440,"13-3","NP","100%C",0.23,0.0019,2014,0.018
3440,"13-3","NP","100%C",1.94,0.0015,2014,0.031
3440,"13-3","NP","100%C",1.02,0.0029,2014,0.021
3440,"13-3","NP","100%C",0.71,0,2014,0.014
3440,"13-3","NP","100%C",0.4,0,2014,0.007
3440,"13-3","NP","100%C",0.53,0,2014,0.006
3440,"13-4","NP","100%C",0.08,0.0037,2014,0.006
3440,"13-4","NP","100%C",0.36,0.001,2014,0.009
3440,"13-4","NP","100%C",0.35,0.006,2014,0.014
3440,"13-4","NP","100%C",0.23,0.001,2014,0.011
3440,"13-4","NP","100%C",0.33,0.001,2014,0.007
3440,"13-4","NP","100%C",0.48,8e-04,2014,0.009
3440,"13-4","NP","100%C",0.58,0,2014,0.008
3440,"13-4","NP","100%C",0.11,0.0118,2014,0.017
3440,"13-4","NP","100%C",0.31,0.0043,2014,0.011
3440,"13-4","NP","100%C",0.08,0.0046,2014,0.009
3440,"13-4","NP","100%C",0.21,0.0025,2014,0.011
3440,"13-4","NP","100%C",0.18,0.0041,2014,0.01
3440,"13-4","NP","100%C",0.24,8e-04,2014,0.005
3440,"13-4","NP","100%C",0.29,0,2014,0.008
3440,"13-4","NP","100%C",0.45,0.0049,2014,0.013
3440,"13-4","NP","100%C",0.26,0.002,2014,0.008
3440,"13-4","NP","100%C",0.52,0,2014,0.011
3440,"14-1","NP","100%MD",0.3,0.0055,2014,0.01
3440,"14-1","NP","100%MD",0.82,0.0012,2014,0.013
3440,"14-1","NP","100%MD",0.43,0,2014,0.006
3440,"14-1","NP","100%MD",0.7,9e-04,2014,0.008
3440,"14-1","NP","100%MD",0.94,9e-04,2014,0.017
3440,"14-1","NP","100%MD",1.27,0.0042,2014,0.028
3440,"14-4","NP","100%C",0.25,0.0011,2014,0.009
3440,"14-4","NP","100%C",0.97,0,2014,0.013
3440,"14-4","NP","100%C",0.56,0,2014,0.015
3440,"14-4","NP","100%C",0,0.0083,2014,0.014
3440,"14-4","NP","100%C",0.75,8e-04,2014,0.011
3440,"14-4","NP","100%C",0.78,0.0011,2014,0.015
3440,"24-1","NP","50%MD",0.67,0.003,2014,0.018
3440,"24-1","NP","50%MD",0.32,0.0019,2014,0.008
3440,"24-1","NP","50%MD",2.52,0,2014,0.026
3440,"24-1","NP","50%MD",0,0,2014,0.008
3440,"24-1","NP","50%MD",0.36,0.0024,2014,0.009
3440,"24-1","NP","50%MD",0,0,2014,0.005
3440,"24-1","NP","50%MD",0.08,0.0031,2014,0.011
3440,"24-1","NP","50%MD",0,0,2014,0.003
3440,"24-2","NP","50%MD",1.29,0,2014,0.021
3440,"24-2","NP","50%MD",1.46,0,2014,0.02
3440,"24-2","NP","50%MD",0.46,0,2014,0.013
3440,"24-2","NP","50%MD",1.56,0.0011,2014,0.018
3440,"24-2","NP","50%MD",0.95,0,2014,0.015
3440,"24-2","NP","50%MD",0.29,0.0012,2014,0.016
3440,"24-2","NP","50%MD",1.91,0.003,2014,0.03
3440,"24-2","NP","50%MD",2.48,6e-04,2014,0.031
3440,"24-2","NP","50%MD",1.05,0.001,2014,0.015
3440,"24-2","NP","50%MD",0.94,0,2014,0.014
3440,"24-2","NP","50%MD",1.35,0,2014,0.017
3440,"24-2","NP","50%MD",2.27,0.0027,2014,0.03
3440,"24-3","NP","50%C",0.78,0,2014,0.011
3440,"24-3","NP","50%C",0.66,8e-04,2014,0.009
3440,"24-3","NP","50%C",0.91,0,2014,0.013
3440,"24-3","NP","50%C",0.58,0,2014,0.009
3440,"24-3","NP","50%C",0.6,0,2014,0.018
3440,"24-3","NP","50%C",0.73,8e-04,2014,0.008
3440,"24-3","NP","50%C",0.6,0.0053,2014,0.018
3440,"24-4","NP","50%C",0.52,0.0022,2014,0.014
3440,"24-4","NP","50%C",0.41,0.003,2014,0.011
3440,"24-4","NP","50%C",0.23,0,2014,0.006
3440,"24-4","NP","50%C",0.13,0.001,2014,0.006
3440,"24-4","NP","50%C",0.29,0,2014,0.008
3440,"24-4","NP","50%C",0.29,8e-04,2014,0.004
3440,"24-4","NP","50%C",0.17,0.0043,2014,0.008
3440,"24-4","NP","50%C",0.25,0.0018,2014,0.007
3440,"24-4","NP","50%C",0.39,0,2014,0.012
3440,"24-4","NP","50%C",0.19,0,2014,0.004
3440,"24-4","NP","50%C",0.35,0,2014,0.006
3440,"24-4","NP","50%C",0.37,9e-04,2014,0.006
3450,"01-2","NP","100%MD",0.21,0,2014,0.009
3450,"01-2","NP","100%MD",0.44,0.001,2014,0.01
3450,"01-2","NP","100%MD",0.11,0.001,2014,0.006
3450,"01-2","NP","100%MD",1.18,0.0026,2014,0.018
3450,"01-2","NP","100%MD",0,0.0058,2014,0.022
3450,"01-2","NP","100%MD",0.23,0.0066,2014,0.021
3450,"01-2","NP","100%MD",0.22,0.0014,2014,0.01
3450,"01-2","NP","100%MD",1.09,0.0022,2014,0.018
3450,"01-3","NP","100%C",0.28,0,2014,0.008
3450,"01-3","NP","100%C",0.3,0.0021,2014,0.011
3450,"01-3","NP","100%C",0.42,0,2014,0.01
3450,"01-3","NP","100%C",0.2,0.0051,2014,0.014
3450,"01-3","NP","100%C",0.33,0,2014,0.015
3450,"01-3","NP","100%C",0.64,0,2014,0.013
3450,"01-3","NP","100%C",0.16,0.0013,2014,0.007
3450,"01-3","NP","100%C",0.17,0.001,2014,0.004
3450,"01-3","NP","100%C",0.46,0.0012,2014,0.014
3450,"01-3","NP","100%C",0.1,0,2014,0.002
3450,"01-3","NP","100%C",1.15,0,2014,0.015
3450,"01-3","NP","100%C",0,0.0034,2014,0.012
3450,"01-3","NP","100%C",0.13,0,2014,0.005
3450,"01-3","NP","100%C",0,9e-04,2014,0.004
3450,"02-1","NP","100%MD",1.03,0,2014,0.013
3450,"02-1","NP","100%MD",0.84,0,2014,0.009
3450,"02-1","NP","100%MD",0.48,0,2014,0.008
3450,"02-1","NP","100%MD",0.32,0,2014,0.004
3450,"02-1","NP","100%MD",0.76,0.0042,2014,0.017
3450,"02-1","NP","100%MD",0.31,0,2014,0.006
3450,"02-1","NP","100%MD",0.13,9e-04,2014,0.003
3450,"02-1","NP","100%MD",0.09,0.002,2014,0.008
3450,"02-1","NP","100%MD",0.23,0.0037,2014,0.007
3450,"02-1","NP","100%MD",0.2,0,2014,0.004
3450,"02-1","NP","100%MD",0.28,0,2014,0.005
3450,"02-1","NP","100%MD",0.52,0,2014,0.008
3450,"02-2","NP","100%MD",0.72,0,2014,0.015
3450,"02-2","NP","100%MD",0.43,0.0021,2014,0.008
3450,"02-2","NP","100%MD",0.6,8e-04,2014,0.013
3450,"02-2","NP","100%MD",1.08,0,2014,0.015
3450,"02-2","NP","100%MD",0.2,0,2014,0.013
3450,"02-3","NP","100%C",0.8,0.0015,2014,0.01
3450,"02-3","NP","100%C",0,0,2014,0.003
3450,"02-3","NP","100%C",0.13,0,2014,0.004
3450,"02-3","NP","100%C",0.66,0,2014,0.01
3450,"02-3","NP","100%C",0.51,0,2014,0.01
3450,"02-4","NP","100%C",0.41,0,2014,0.011
3450,"02-4","NP","100%C",0.09,8e-04,2014,0.004
3450,"02-4","NP","100%C",0.32,0,2014,0.009
3450,"02-4","NP","100%C",0,0.0043,2014,0.015
3450,"02-4","NP","100%C",0.15,0,2014,0.003
3450,"02-4","NP","100%C",0.19,0,2014,0.002
3450,"02-4","NP","100%C",0.51,8e-04,2014,0.007
3450,"02-4","NP","100%C",0.08,0.0017,2014,0.007
3450,"02-4","NP","100%C",0.13,0,2014,0.002
3450,"02-4","NP","100%C",0.25,9e-04,2014,0.009
3450,"02-4","NP","100%C",0.09,0.0039,2014,0.016
3450,"02-4","NP","100%C",1.45,8e-04,2014,0.021
3450,"11-1","NP","50%MD",0.42,0,2014,0.007
3450,"11-1","NP","50%MD",0,0.0013,2014,0.004
3450,"11-1","NP","50%MD",0.22,0.0019,2014,0.006
3450,"11-1","NP","50%MD",0.1,0.0025,2014,0.006
3450,"11-1","NP","50%MD",1.7,0,2014,0.02
3450,"11-1","NP","50%MD",0.28,0.0013,2014,0.009
3450,"11-1","NP","50%MD",0.49,0,2014,0.007
3450,"11-1","NP","50%MD",0.1,0.001,2014,0.003
3450,"11-1","NP","50%MD",0,0,2014,0.001
3450,"11-1","NP","50%MD",0.18,0.0016,2014,0.008
3450,"11-1","NP","50%MD",0.47,0,2014,0.006
3450,"11-1","NP","50%MD",0.47,0,2014,0.01
3450,"11-2","NP","50%MD",0.4,0,2014,0.009
3450,"11-2","NP","50%MD",0.36,0.0015,2014,0.005
3450,"11-2","NP","50%MD",0.44,0,2014,0.009
